,municipio_id_sus,nome,uf_sigla,periodo_codigo,indicadores_nome,nota_porcentagem,meta,municipio_uf
615,432180,Três de Maio,RS,2022.Q3,Diabetes (Hemoglobina Glicada),16,50.0,Três de Maio-RS
616,313210,Itacarambi,MG,2022.Q3,Pré-Natal (6 consultas),37,45.0,Itacarambi-MG
617,313210,Itacarambi,MG,2022.Q3,Pré-Natal (Sífilis e HIV),39,60.0,Itacarambi-MG
618,313210,Itacarambi,MG,2022.Q3,Gestantes Saúde Bucal,55,60.0,Itacarambi-MG
619,313210,Itacarambi,MG,2022.Q3,Cobertura Citopatológico,19,40.0,Itacarambi-MG
620,313210,Itacarambi,MG,2022.Q3,Cobertura Polio e Penta,61,95.0,Itacarambi-MG
621,313210,Itacarambi,MG,2022.Q3,Hipertensão (PA Aferida),20,50.0,Itacarambi-MG
622,313210,Itacarambi,MG,2022.Q3,Diabetes (Hemoglobina Glicada),17,50.0,Itacarambi-MG
623,353740,Pereira Barreto,SP,2022.Q3,Pré-Natal (6 consultas),38,45.0,Pereira Barreto-SP
624,353740,Pereira Barreto,SP,2022.Q3,Pré-Natal (Sífilis e HIV),42,60.0,Pereira Barreto-SP
625,353740,Pereira Barreto,SP,2022.Q3,Gestantes Saúde Bucal,48,60.0,Pereira Barreto-SP
626,353740,Pereira Barreto,SP,2022.Q3,Cobertura Citopatológico,36,40.0,Pereira Barreto-SP
627,353740,Pereira Barreto,SP,2022.Q3,Cobertura Polio e Penta,73,95.0,Pereira Barreto-SP
628,353740,Pereira Barreto,SP,2022.Q3,Hipertensão (PA Aferida),28,50.0,Pereira Barreto-SP
629,353740,Pereira Barreto,SP,2022.Q3,Diabetes (Hemoglobina Glicada),21,50.0,Pereira Barreto-SP
630,421750,Seara,SC,2022.Q3,Pré-Natal (6 consultas),39,45.0,Seara-SC
631,421750,Seara,SC,2022.Q3,Pré-Natal (Sífilis e HIV),56,60.0,Seara-SC
632,421750,Seara,SC,2022.Q3,Gestantes Saúde Bucal,14,60.0,Seara-SC
633,421750,Seara,SC,2022.Q3,Cobertura Citopatológico,12,40.0,Seara-SC
634,421750,Seara,SC,2022.Q3,Cobertura Polio e Penta,48,95.0,Seara-SC
635,421750,Seara,SC,2022.Q3,Hipertensão (PA Aferida),24,50.0,Seara-SC
636,421750,Seara,SC,2022.Q3,Diabetes (Hemoglobina Glicada),13,50.0,Seara-SC
637,314720,Paraguaçu,MG,2022.Q3,Pré-Natal (6 consultas),40,45.0,Paraguaçu-MG
638,314720,Paraguaçu,MG,2022.Q3,Pré-Natal (Sífilis e HIV),34,60.0,Paraguaçu-MG
639,314720,Paraguaçu,MG,2022.Q3,Gestantes Saúde Bucal,43,60.0,Paraguaçu-MG
640,314720,Paraguaçu,MG,2022.Q3,Cobertura Citopatológico,7,40.0,Paraguaçu-MG
641,314720,Paraguaçu,MG,2022.Q3,Cobertura Polio e Penta,82,95.0,Paraguaçu-MG
642,314720,Paraguaçu,MG,2022.Q3,Hipertensão (PA Aferida),32,50.0,Paraguaçu-MG
643,314720,Paraguaçu,MG,2022.Q3,Diabetes (Hemoglobina Glicada),36,50.0,Paraguaçu-MG
644,292590,Quijingue,BA,2022.Q3,Pré-Natal (6 consultas),42,45.0,Quijingue-BA
645,292590,Quijingue,BA,2022.Q3,Pré-Natal (Sífilis e HIV),53,60.0,Quijingue-BA
646,292590,Quijingue,BA,2022.Q3,Gestantes Saúde Bucal,48,60.0,Quijingue-BA
647,292590,Quijingue,BA,2022.Q3,Cobertura Citopatológico,11,40.0,Quijingue-BA
648,292590,Quijingue,BA,2022.Q3,Cobertura Polio e Penta,78,95.0,Quijingue-BA
649,292590,Quijingue,BA,2022.Q3,Hipertensão (PA Aferida),21,50.0,Quijingue-BA
650,292590,Quijingue,BA,2022.Q3,Diabetes (Hemoglobina Glicada),33,50.0,Quijingue-BA
651,270890,Satuba,AL,2022.Q3,Pré-Natal (6 consultas),30,45.0,Satuba-AL
652,270890,Satuba,AL,2022.Q3,Pré-Natal (Sífilis e HIV),54,60.0,Satuba-AL
653,270890,Satuba,AL,2022.Q3,Gestantes Saúde Bucal,44,60.0,Satuba-AL
654,270890,Satuba,AL,2022.Q3,Cobertura Citopatológico,14,40.0,Satuba-AL
655,270890,Satuba,AL,2022.Q3,Cobertura Polio e Penta,60,95.0,Satuba-AL
656,270890,Satuba,AL,2022.Q3,Hipertensão (PA Aferida),20,50.0,Satuba-AL
657,270890,Satuba,AL,2022.Q3,Diabetes (Hemoglobina Glicada),30,50.0,Satuba-AL
658,330187,Iguaba Grande,RJ,2022.Q3,Pré-Natal (6 consultas),24,45.0,Iguaba Grande-RJ
659,330187,Iguaba Grande,RJ,2022.Q3,Pré-Natal (Sífilis e HIV),42,60.0,Iguaba Grande-RJ
660,330187,Iguaba Grande,RJ,2022.Q3,Gestantes Saúde Bucal,32,60.0,Iguaba Grande-RJ
661,330187,Iguaba Grande,RJ,2022.Q3,Cobertura Citopatológico,33,40.0,Iguaba Grande-RJ
662,330187,Iguaba Grande,RJ,2022.Q3,Cobertura Polio e Penta,70,95.0,Iguaba Grande-RJ
663,330187,Iguaba Grande,RJ,2022.Q3,Hipertensão (PA Aferida),18,50.0,Iguaba Grande-RJ
664,330187,Iguaba Grande,RJ,2022.Q3,Diabetes (Hemoglobina Glicada),7,50.0,Iguaba Grande-RJ
665,431370,Palmeira das Missões,RS,2022.Q3,Pré-Natal (6 consultas),27,45.0,Palmeira das Missões-RS
666,431370,Palmeira das Missões,RS,2022.Q3,Pré-Natal (Sífilis e HIV),54,60.0,Palmeira das Missões-RS
667,431370,Palmeira das Missões,RS,2022.Q3,Gestantes Saúde Bucal,41,60.0,Palmeira das Missões-RS
668,431370,Palmeira das Missões,RS,2022.Q3,Cobertura Citopatológico,23,40.0,Palmeira das Missões-RS
669,431370,Palmeira das Missões,RS,2022.Q3,Cobertura Polio e Penta,72,95.0,Palmeira das Missões-RS
670,431370,Palmeira das Missões,RS,2022.Q3,Hipertensão (PA Aferida),26,50.0,Palmeira das Missões-RS
671,431370,Palmeira das Missões,RS,2022.Q3,Diabetes (Hemoglobina Glicada),15,50.0,Palmeira das Missões-RS
672,250300,Caaporã,PB,2022.Q3,Pré-Natal (6 consultas),29,45.0,Caaporã-PB
673,250300,Caaporã,PB,2022.Q3,Pré-Natal (Sífilis e HIV),55,60.0,Caaporã-PB
674,250300,Caaporã,PB,2022.Q3,Gestantes Saúde Bucal,58,60.0,Caaporã-PB
675,250300,Caaporã,PB,2022.Q3,Cobertura Citopatológico,29,40.0,Caaporã-PB
676,250300,Caaporã,PB,2022.Q3,Cobertura Polio e Penta,71,95.0,Caaporã-PB
677,250300,Caaporã,PB,2022.Q3,Hipertensão (PA Aferida),24,50.0,Caaporã-PB
678,250300,Caaporã,PB,2022.Q3,Diabetes (Hemoglobina Glicada),18,50.0,Caaporã-PB
679,353440,Osasco,SP,2022.Q3,Pré-Natal (6 consultas),28,45.0,Osasco-SP
680,353440,Osasco,SP,2022.Q3,Pré-Natal (Sífilis e HIV),47,60.0,Osasco-SP
681,353440,Osasco,SP,2022.Q3,Gestantes Saúde Bucal,16,60.0,Osasco-SP
682,353440,Osasco,SP,2022.Q3,Cobertura Citopatológico,22,40.0,Osasco-SP
683,353440,Osasco,SP,2022.Q3,Cobertura Polio e Penta,42,95.0,Osasco-SP
684,353440,Osasco,SP,2022.Q3,Hipertensão (PA Aferida),44,50.0,Osasco-SP
685,353440,Osasco,SP,2022.Q3,Diabetes (Hemoglobina Glicada),22,50.0,Osasco-SP
686,230440,Fortaleza,CE,2022.Q3,Pré-Natal (6 consultas),32,45.0,Fortaleza-CE
687,230440,Fortaleza,CE,2022.Q3,Pré-Natal (Sífilis e HIV),44,60.0,Fortaleza-CE
688,230440,Fortaleza,CE,2022.Q3,Gestantes Saúde Bucal,40,60.0,Fortaleza-CE
689,230440,Fortaleza,CE,2022.Q3,Cobertura Citopatológico,12,40.0,Fortaleza-CE
690,230440,Fortaleza,CE,2022.Q3,Cobertura Polio e Penta,58,95.0,Fortaleza-CE
691,230440,Fortaleza,CE,2022.Q3,Hipertensão (PA Aferida),30,50.0,Fortaleza-CE
692,230440,Fortaleza,CE,2022.Q3,Diabetes (Hemoglobina Glicada),26,50.0,Fortaleza-CE
693,353130,Monte Alto,SP,2022.Q3,Pré-Natal (6 consultas),38,45.0,Monte Alto-SP
694,353130,Monte Alto,SP,2022.Q3,Pré-Natal (Sífilis e HIV),15,60.0,Monte Alto-SP
695,353130,Monte Alto,SP,2022.Q3,Gestantes Saúde Bucal,39,60.0,Monte Alto-SP
696,353130,Monte Alto,SP,2022.Q3,Cobertura Citopatológico,9,40.0,Monte Alto-SP
697,353130,Monte Alto,SP,2022.Q3,Cobertura Polio e Penta,84,95.0,Monte Alto-SP
698,353130,Monte Alto,SP,2022.Q3,Hipertensão (PA Aferida),23,50.0,Monte Alto-SP
699,353130,Monte Alto,SP,2022.Q3,Diabetes (Hemoglobina Glicada),8,50.0,Monte Alto-SP
700,313720,Lagoa da Prata,MG,2022.Q3,Pré-Natal (6 consultas),22,45.0,Lagoa da Prata-MG
701,313720,Lagoa da Prata,MG,2022.Q3,Pré-Natal (Sífilis e HIV),49,60.0,Lagoa da Prata-MG
702,313720,Lagoa da Prata,MG,2022.Q3,Gestantes Saúde Bucal,28,60.0,Lagoa da Prata-MG
703,313720,Lagoa da Prata,MG,2022.Q3,Cobertura Citopatológico,21,40.0,Lagoa da Prata-MG
704,313720,Lagoa da Prata,MG,2022.Q3,Cobertura Polio e Penta,51,95.0,Lagoa da Prata-MG
705,313720,Lagoa da Prata,MG,2022.Q3,Hipertensão (PA Aferida),8,50.0,Lagoa da Prata-MG
706,313720,Lagoa da Prata,MG,2022.Q3,Diabetes (Hemoglobina Glicada),20,50.0,Lagoa da Prata-MG
707,521450,Nerópolis,GO,2022.Q3,Pré-Natal (6 consultas),22,45.0,Nerópolis-GO
708,521450,Nerópolis,GO,2022.Q3,Pré-Natal (Sífilis e HIV),37,60.0,Nerópolis-GO
709,521450,Nerópolis,GO,2022.Q3,Gestantes Saúde Bucal,26,60.0,Nerópolis-GO
710,521450,Nerópolis,GO,2022.Q3,Cobertura Citopatológico,16,40.0,Nerópolis-GO
711,521450,Nerópolis,GO,2022.Q3,Cobertura Polio e Penta,67,95.0,Nerópolis-GO
712,521450,Nerópolis,GO,2022.Q3,Hipertensão (PA Aferida),16,50.0,Nerópolis-GO
713,521450,Nerópolis,GO,2022.Q3,Diabetes (Hemoglobina Glicada),6,50.0,Nerópolis-GO
714,412220,Rio Branco do Sul,PR,2022.Q3,Pré-Natal (6 consultas),24,45.0,Rio Branco do Sul-PR
715,412220,Rio Branco do Sul,PR,2022.Q3,Pré-Natal (Sífilis e HIV),19,60.0,Rio Branco do Sul-PR
716,412220,Rio Branco do Sul,PR,2022.Q3,Gestantes Saúde Bucal,35,60.0,Rio Branco do Sul-PR
717,412220,Rio Branco do Sul,PR,2022.Q3,Cobertura Citopatológico,18,40.0,Rio Branco do Sul-PR
718,412220,Rio Branco do Sul,PR,2022.Q3,Cobertura Polio e Penta,44,95.0,Rio Branco do Sul-PR
719,412220,Rio Branco do Sul,PR,2022.Q3,Hipertensão (PA Aferida),25,50.0,Rio Branco do Sul-PR
720,412220,Rio Branco do Sul,PR,2022.Q3,Diabetes (Hemoglobina Glicada),8,50.0,Rio Branco do Sul-PR
721,420940,Laguna,SC,2022.Q3,Pré-Natal (6 consultas),29,45.0,Laguna-SC
722,420940,Laguna,SC,2022.Q3,Pré-Natal (Sífilis e HIV),55,60.0,Laguna-SC
723,420940,Laguna,SC,2022.Q3,Gestantes Saúde Bucal,41,60.0,Laguna-SC
724,420940,Laguna,SC,2022.Q3,Cobertura Citopatológico,19,40.0,Laguna-SC
725,420940,Laguna,SC,2022.Q3,Cobertura Polio e Penta,84,95.0,Laguna-SC
726,420940,Laguna,SC,2022.Q3,Hipertensão (PA Aferida),21,50.0,Laguna-SC
727,420940,Laguna,SC,2022.Q3,Diabetes (Hemoglobina Glicada),23,50.0,Laguna-SC
728,352440,Jacareí,SP,2022.Q3,Pré-Natal (6 consultas),39,45.0,Jacareí-SP
729,352440,Jacareí,SP,2022.Q3,Pré-Natal (Sífilis e HIV),52,60.0,Jacareí-SP
730,352440,Jacareí,SP,2022.Q3,Gestantes Saúde Bucal,39,60.0,Jacareí-SP
731,352440,Jacareí,SP,2022.Q3,Cobertura Citopatológico,27,40.0,Jacareí-SP
732,352440,Jacareí,SP,2022.Q3,Cobertura Polio e Penta,64,95.0,Jacareí-SP
733,352440,Jacareí,SP,2022.Q3,Hipertensão (PA Aferida),24,50.0,Jacareí-SP
734,352440,Jacareí,SP,2022.Q3,Diabetes (Hemoglobina Glicada),21,50.0,Jacareí-SP
735,420900,Joaçaba,SC,2022.Q3,Pré-Natal (6 consultas),34,45.0,Joaçaba-SC
736,420900,Joaçaba,SC,2022.Q3,Pré-Natal (Sífilis e HIV),52,60.0,Joaçaba-SC
737,420900,Joaçaba,SC,2022.Q3,Gestantes Saúde Bucal,47,60.0,Joaçaba-SC
738,420900,Joaçaba,SC,2022.Q3,Cobertura Citopatológico,19,40.0,Joaçaba-SC
739,420900,Joaçaba,SC,2022.Q3,Cobertura Polio e Penta,79,95.0,Joaçaba-SC
740,420900,Joaçaba,SC,2022.Q3,Hipertensão (PA Aferida),15,50.0,Joaçaba-SC
741,420900,Joaçaba,SC,2022.Q3,Diabetes (Hemoglobina Glicada),10,50.0,Joaçaba-SC
742,432080,Soledade,RS,2022.Q3,Pré-Natal (6 consultas),37,45.0,Soledade-RS
743,432080,Soledade,RS,2022.Q3,Pré-Natal (Sífilis e HIV),28,60.0,Soledade-RS
744,432080,Soledade,RS,2022.Q3,Gestantes Saúde Bucal,41,60.0,Soledade-RS
745,432080,Soledade,RS,2022.Q3,Cobertura Citopatológico,11,40.0,Soledade-RS
746,432080,Soledade,RS,2022.Q3,Cobertura Polio e Penta,52,95.0,Soledade-RS
747,432080,Soledade,RS,2022.Q3,Hipertensão (PA Aferida),20,50.0,Soledade-RS
748,432080,Soledade,RS,2022.Q3,Diabetes (Hemoglobina Glicada),7,50.0,Soledade-RS
749,320460,Santa Teresa,ES,2022.Q3,Pré-Natal (6 consultas),37,45.0,Santa Teresa-ES
750,320460,Santa Teresa,ES,2022.Q3,Pré-Natal (Sífilis e HIV),50,60.0,Santa Teresa-ES
751,320460,Santa Teresa,ES,2022.Q3,Gestantes Saúde Bucal,48,60.0,Santa Teresa-ES
752,320460,Santa Teresa,ES,2022.Q3,Cobertura Citopatológico,30,40.0,Santa Teresa-ES
753,320460,Santa Teresa,ES,2022.Q3,Cobertura Polio e Penta,64,95.0,Santa Teresa-ES
754,320460,Santa Teresa,ES,2022.Q3,Hipertensão (PA Aferida),14,50.0,Santa Teresa-ES
755,320460,Santa Teresa,ES,2022.Q3,Diabetes (Hemoglobina Glicada),7,50.0,Santa Teresa-ES
756,412750,Tibagi,PR,2022.Q3,Pré-Natal (6 consultas),40,45.0,Tibagi-PR
757,412750,Tibagi,PR,2022.Q3,Pré-Natal (Sífilis e HIV),51,60.0,Tibagi-PR
758,412750,Tibagi,PR,2022.Q3,Gestantes Saúde Bucal,41,60.0,Tibagi-PR
759,412750,Tibagi,PR,2022.Q3,Cobertura Citopatológico,19,40.0,Tibagi-PR
760,412750,Tibagi,PR,2022.Q3,Cobertura Polio e Penta,90,95.0,Tibagi-PR
761,412750,Tibagi,PR,2022.Q3,Hipertensão (PA Aferida),15,50.0,Tibagi-PR
762,412750,Tibagi,PR,2022.Q3,Diabetes (Hemoglobina Glicada),13,50.0,Tibagi-PR
763,311530,Cataguases,MG,2022.Q3,Pré-Natal (6 consultas),19,45.0,Cataguases-MG
764,311530,Cataguases,MG,2022.Q3,Pré-Natal (Sífilis e HIV),45,60.0,Cataguases-MG
765,311530,Cataguases,MG,2022.Q3,Gestantes Saúde Bucal,33,60.0,Cataguases-MG
766,311530,Cataguases,MG,2022.Q3,Cobertura Citopatológico,20,40.0,Cataguases-MG
767,311530,Cataguases,MG,2022.Q3,Cobertura Polio e Penta,17,95.0,Cataguases-MG
768,311530,Cataguases,MG,2022.Q3,Hipertensão (PA Aferida),30,50.0,Cataguases-MG
769,311530,Cataguases,MG,2022.Q3,Diabetes (Hemoglobina Glicada),29,50.0,Cataguases-MG
770,320150,Colatina,ES,2022.Q3,Pré-Natal (6 consultas),10,45.0,Colatina-ES
771,320150,Colatina,ES,2022.Q3,Pré-Natal (Sífilis e HIV),24,60.0,Colatina-ES
772,320150,Colatina,ES,2022.Q3,Gestantes Saúde Bucal,16,60.0,Colatina-ES
773,320150,Colatina,ES,2022.Q3,Cobertura Citopatológico,15,40.0,Colatina-ES
774,320150,Colatina,ES,2022.Q3,Cobertura Polio e Penta,34,95.0,Colatina-ES
775,320150,Colatina,ES,2022.Q3,Hipertensão (PA Aferida),9,50.0,Colatina-ES
776,320150,Colatina,ES,2022.Q3,Diabetes (Hemoglobina Glicada),3,50.0,Colatina-ES
777,412788,Tunas do Paraná,PR,2022.Q3,Pré-Natal (6 consultas),13,45.0,Tunas do Paraná-PR
778,412788,Tunas do Paraná,PR,2022.Q3,Pré-Natal (Sífilis e HIV),55,60.0,Tunas do Paraná-PR
779,412788,Tunas do Paraná,PR,2022.Q3,Gestantes Saúde Bucal,48,60.0,Tunas do Paraná-PR
780,412788,Tunas do Paraná,PR,2022.Q3,Cobertura Citopatológico,26,40.0,Tunas do Paraná-PR
781,412788,Tunas do Paraná,PR,2022.Q3,Cobertura Polio e Penta,48,95.0,Tunas do Paraná-PR
782,412788,Tunas do Paraná,PR,2022.Q3,Hipertensão (PA Aferida),20,50.0,Tunas do Paraná-PR
783,412788,Tunas do Paraná,PR,2022.Q3,Diabetes (Hemoglobina Glicada),5,50.0,Tunas do Paraná-PR
784,430215,Boa Vista das Missões,RS,2022.Q3,Pré-Natal (6 consultas),43,45.0,Boa Vista das Missões-RS
785,430215,Boa Vista das Missões,RS,2022.Q3,Pré-Natal (Sífilis e HIV),14,60.0,Boa Vista das Missões-RS
786,430215,Boa Vista das Missões,RS,2022.Q3,Gestantes Saúde Bucal,57,60.0,Boa Vista das Missões-RS
787,430215,Boa Vista das Missões,RS,2022.Q3,Cobertura Citopatológico,15,40.0,Boa Vista das Missões-RS
788,430215,Boa Vista das Missões,RS,2022.Q3,Cobertura Polio e Penta,80,95.0,Boa Vista das Missões-RS
789,430215,Boa Vista das Missões,RS,2022.Q3,Hipertensão (PA Aferida),22,50.0,Boa Vista das Missões-RS
790,430215,Boa Vista das Missões,RS,2022.Q3,Diabetes (Hemoglobina Glicada),12,50.0,Boa Vista das Missões-RS
791,432237,Unistalda,RS,2022.Q3,Pré-Natal (6 consultas),43,45.0,Unistalda-RS
792,432237,Unistalda,RS,2022.Q3,Pré-Natal (Sífilis e HIV),43,60.0,Unistalda-RS
793,432237,Unistalda,RS,2022.Q3,Gestantes Saúde Bucal,29,60.0,Unistalda-RS
794,432237,Unistalda,RS,2022.Q3,Cobertura Citopatológico,26,40.0,Unistalda-RS
795,432237,Unistalda,RS,2022.Q3,Cobertura Polio e Penta,43,95.0,Unistalda-RS
796,432237,Unistalda,RS,2022.Q3,Hipertensão (PA Aferida),5,50.0,Unistalda-RS
797,432237,Unistalda,RS,2022.Q3,Diabetes (Hemoglobina Glicada),0,50.0,Unistalda-RS
798,350560,Barrinha,SP,2022.Q3,Pré-Natal (6 consultas),5,45.0,Barrinha-SP
799,350560,Barrinha,SP,2022.Q3,Pré-Natal (Sífilis e HIV),27,60.0,Barrinha-SP
800,350560,Barrinha,SP,2022.Q3,Gestantes Saúde Bucal,25,60.0,Barrinha-SP
801,350560,Barrinha,SP,2022.Q3,Cobertura Citopatológico,14,40.0,Barrinha-SP
802,350560,Barrinha,SP,2022.Q3,Cobertura Polio e Penta,28,95.0,Barrinha-SP
803,350560,Barrinha,SP,2022.Q3,Hipertensão (PA Aferida),41,50.0,Barrinha-SP
804,350560,Barrinha,SP,2022.Q3,Diabetes (Hemoglobina Glicada),16,50.0,Barrinha-SP
805,431113,Jari,RS,2022.Q3,Pré-Natal (6 consultas),33,45.0,Jari-RS
806,431113,Jari,RS,2022.Q3,Pré-Natal (Sífilis e HIV),11,60.0,Jari-RS
807,431113,Jari,RS,2022.Q3,Gestantes Saúde Bucal,22,60.0,Jari-RS
808,431113,Jari,RS,2022.Q3,Cobertura Citopatológico,20,40.0,Jari-RS
809,431113,Jari,RS,2022.Q3,Cobertura Polio e Penta,89,95.0,Jari-RS
810,431113,Jari,RS,2022.Q3,Hipertensão (PA Aferida),20,50.0,Jari-RS
811,431113,Jari,RS,2022.Q3,Diabetes (Hemoglobina Glicada),2,50.0,Jari-RS
812,313500,Jaguaraçu,MG,2022.Q3,Pré-Natal (6 consultas),33,45.0,Jaguaraçu-MG
813,313500,Jaguaraçu,MG,2022.Q3,Pré-Natal (Sífilis e HIV),22,60.0,Jaguaraçu-MG
814,313500,Jaguaraçu,MG,2022.Q3,Gestantes Saúde Bucal,33,60.0,Jaguaraçu-MG
815,313500,Jaguaraçu,MG,2022.Q3,Cobertura Citopatológico,20,40.0,Jaguaraçu-MG
816,313500,Jaguaraçu,MG,2022.Q3,Cobertura Polio e Penta,89,95.0,Jaguaraçu-MG
817,313500,Jaguaraçu,MG,2022.Q3,Hipertensão (PA Aferida),46,50.0,Jaguaraçu-MG
818,313500,Jaguaraçu,MG,2022.Q3,Diabetes (Hemoglobina Glicada),22,50.0,Jaguaraçu-MG
819,431860,São José do Ouro,RS,2022.Q3,Pré-Natal (6 consultas),33,45.0,São José do Ouro-RS
820,431860,São José do Ouro,RS,2022.Q3,Pré-Natal (Sífilis e HIV),22,60.0,São José do Ouro-RS
821,431860,São José do Ouro,RS,2022.Q3,Gestantes Saúde Bucal,0,60.0,São José do Ouro-RS
822,431860,São José do Ouro,RS,2022.Q3,Cobertura Citopatológico,21,40.0,São José do Ouro-RS
823,431860,São José do Ouro,RS,2022.Q3,Cobertura Polio e Penta,44,95.0,São José do Ouro-RS
824,431860,São José do Ouro,RS,2022.Q3,Hipertensão (PA Aferida),13,50.0,São José do Ouro-RS
825,431860,São José do Ouro,RS,2022.Q3,Diabetes (Hemoglobina Glicada),3,50.0,São José do Ouro-RS
826,280690,São Francisco,SE,2022.Q3,Pré-Natal (6 consultas),38,45.0,São Francisco-SE
827,280690,São Francisco,SE,2022.Q3,Pré-Natal (Sífilis e HIV),50,60.0,São Francisco-SE
828,280690,São Francisco,SE,2022.Q3,Gestantes Saúde Bucal,50,60.0,São Francisco-SE
829,280690,São Francisco,SE,2022.Q3,Cobertura Citopatológico,32,40.0,São Francisco-SE
830,280690,São Francisco,SE,2022.Q3,Cobertura Polio e Penta,89,95.0,São Francisco-SE
831,280690,São Francisco,SE,2022.Q3,Hipertensão (PA Aferida),49,50.0,São Francisco-SE
832,280690,São Francisco,SE,2022.Q3,Diabetes (Hemoglobina Glicada),30,50.0,São Francisco-SE
833,350910,Caiuá,SP,2022.Q3,Pré-Natal (6 consultas),38,45.0,Caiuá-SP
834,350910,Caiuá,SP,2022.Q3,Pré-Natal (Sífilis e HIV),50,60.0,Caiuá-SP
835,350910,Caiuá,SP,2022.Q3,Gestantes Saúde Bucal,50,60.0,Caiuá-SP
836,350910,Caiuá,SP,2022.Q3,Cobertura Citopatológico,33,40.0,Caiuá-SP
837,350910,Caiuá,SP,2022.Q3,Cobertura Polio e Penta,77,95.0,Caiuá-SP
838,350910,Caiuá,SP,2022.Q3,Hipertensão (PA Aferida),44,50.0,Caiuá-SP
839,350910,Caiuá,SP,2022.Q3,Diabetes (Hemoglobina Glicada),9,50.0,Caiuá-SP
840,315590,Rio Preto,MG,2022.Q3,Pré-Natal (6 consultas),43,45.0,Rio Preto-MG
841,315590,Rio Preto,MG,2022.Q3,Pré-Natal (Sífilis e HIV),57,60.0,Rio Preto-MG
842,315590,Rio Preto,MG,2022.Q3,Gestantes Saúde Bucal,29,60.0,Rio Preto-MG
843,315590,Rio Preto,MG,2022.Q3,Cobertura Citopatológico,25,40.0,Rio Preto-MG
844,315590,Rio Preto,MG,2022.Q3,Cobertura Polio e Penta,79,95.0,Rio Preto-MG
845,315590,Rio Preto,MG,2022.Q3,Hipertensão (PA Aferida),15,50.0,Rio Preto-MG
846,315590,Rio Preto,MG,2022.Q3,Diabetes (Hemoglobina Glicada),2,50.0,Rio Preto-MG
847,330045,Belford Roxo,RJ,2022.Q3,Pré-Natal (6 consultas),1,45.0,Belford Roxo-RJ
848,330045,Belford Roxo,RJ,2022.Q3,Pré-Natal (Sífilis e HIV),2,60.0,Belford Roxo-RJ
849,330045,Belford Roxo,RJ,2022.Q3,Gestantes Saúde Bucal,5,60.0,Belford Roxo-RJ
850,330045,Belford Roxo,RJ,2022.Q3,Cobertura Citopatológico,2,40.0,Belford Roxo-RJ
851,330045,Belford Roxo,RJ,2022.Q3,Cobertura Polio e Penta,8,95.0,Belford Roxo-RJ
852,330045,Belford Roxo,RJ,2022.Q3,Hipertensão (PA Aferida),4,50.0,Belford Roxo-RJ
853,330045,Belford Roxo,RJ,2022.Q3,Diabetes (Hemoglobina Glicada),1,50.0,Belford Roxo-RJ
854,150640,Santa Cruz do Arari,PA,2022.Q3,Pré-Natal (6 consultas),8,45.0,Santa Cruz do Arari-PA
855,150640,Santa Cruz do Arari,PA,2022.Q3,Pré-Natal (Sífilis e HIV),50,60.0,Santa Cruz do Arari-PA
856,150640,Santa Cruz do Arari,PA,2022.Q3,Gestantes Saúde Bucal,13,60.0,Santa Cruz do Arari-PA
857,150640,Santa Cruz do Arari,PA,2022.Q3,Cobertura Citopatológico,1,40.0,Santa Cruz do Arari-PA
858,150640,Santa Cruz do Arari,PA,2022.Q3,Cobertura Polio e Penta,38,95.0,Santa Cruz do Arari-PA
859,150640,Santa Cruz do Arari,PA,2022.Q3,Hipertensão (PA Aferida),5,50.0,Santa Cruz do Arari-PA
860,150640,Santa Cruz do Arari,PA,2022.Q3,Diabetes (Hemoglobina Glicada),3,50.0,Santa Cruz do Arari-PA
861,150200,Cachoeira do Arari,PA,2022.Q3,Pré-Natal (6 consultas),8,45.0,Cachoeira do Arari-PA
862,150200,Cachoeira do Arari,PA,2022.Q3,Pré-Natal (Sífilis e HIV),18,60.0,Cachoeira do Arari-PA
863,150200,Cachoeira do Arari,PA,2022.Q3,Gestantes Saúde Bucal,21,60.0,Cachoeira do Arari-PA
864,150200,Cachoeira do Arari,PA,2022.Q3,Cobertura Citopatológico,2,40.0,Cachoeira do Arari-PA
865,150200,Cachoeira do Arari,PA,2022.Q3,Cobertura Polio e Penta,50,95.0,Cachoeira do Arari-PA
866,150200,Cachoeira do Arari,PA,2022.Q3,Hipertensão (PA Aferida),13,50.0,Cachoeira do Arari-PA
867,150200,Cachoeira do Arari,PA,2022.Q3,Diabetes (Hemoglobina Glicada),0,50.0,Cachoeira do Arari-PA
868,330570,Sumidouro,RJ,2022.Q3,Pré-Natal (6 consultas),6,45.0,Sumidouro-RJ
869,330570,Sumidouro,RJ,2022.Q3,Pré-Natal (Sífilis e HIV),24,60.0,Sumidouro-RJ
870,330570,Sumidouro,RJ,2022.Q3,Gestantes Saúde Bucal,15,60.0,Sumidouro-RJ
871,330570,Sumidouro,RJ,2022.Q3,Cobertura Citopatológico,10,40.0,Sumidouro-RJ
872,330570,Sumidouro,RJ,2022.Q3,Cobertura Polio e Penta,0,95.0,Sumidouro-RJ
873,330570,Sumidouro,RJ,2022.Q3,Hipertensão (PA Aferida),3,50.0,Sumidouro-RJ
874,330570,Sumidouro,RJ,2022.Q3,Diabetes (Hemoglobina Glicada),7,50.0,Sumidouro-RJ
