,municipio_id_sus,nome,uf_sigla,periodo_codigo,indicadores_nome,peso,nota_porcentagem,meta,nota
12632,310670,Betim,MG,2022.Q3,Gestantes Saúde Bucal,2.0,13,60.0,2.166666666666667
12633,270290,Girau do Ponciano,AL,2022.Q3,Gestantes Saúde Bucal,2.0,98,60.0,10.0
12634,420700,Içara,SC,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
12635,316470,São Sebastião do Paraíso,MG,2022.Q3,Gestantes Saúde Bucal,2.0,62,60.0,10.0
12636,260400,Carpina,PE,2022.Q3,Gestantes Saúde Bucal,2.0,60,60.0,10.0
12637,354850,Santos,SP,2022.Q3,Gestantes Saúde Bucal,2.0,44,60.0,7.333333333333333
12638,211150,São Mateus do Maranhão,MA,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12639,210570,Lago da Pedra,MA,2022.Q3,Gestantes Saúde Bucal,2.0,85,60.0,10.0
12640,330220,Itaperuna,RJ,2022.Q3,Gestantes Saúde Bucal,2.0,61,60.0,10.0
12641,350550,Barretos,SP,2022.Q3,Gestantes Saúde Bucal,2.0,51,60.0,8.5
12642,411840,Paranavaí,PR,2022.Q3,Gestantes Saúde Bucal,2.0,44,60.0,7.333333333333333
12643,411480,Marialva,PR,2022.Q3,Gestantes Saúde Bucal,2.0,12,60.0,2.0
12644,261210,Salgadinho,PE,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
12645,220777,Patos do Piauí,PI,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
12646,510740,São Pedro da Cipa,MT,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
12647,210193,Bernardo do Mearim,MA,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
12648,313710,Lagamar,MG,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
12649,310820,Bonfinópolis de Minas,MG,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
12650,431675,Santa Clara do Sul,RS,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
12651,500025,Alcinópolis,MS,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12652,311547,Catuti,MG,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12653,171884,Sandolândia,TO,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12654,170386,Cariri do Tocantins,TO,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12655,313530,Japaraíba,MG,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12656,310850,Botumirim,MG,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12657,230510,Guaramiranga,CE,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12658,353520,Palmeira d'Oeste,SP,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12659,251000,Nazarezinho,PB,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12660,312730,Galiléia,MG,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12661,240190,Caiçara do Rio do Vento,RN,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12662,314795,Patis,MG,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12663,260545,Fernando de Noronha,PE,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12664,310270,Cachoeira de Pajeú,MG,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12665,220900,Rio Grande do Piauí,PI,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12666,312015,Crisólita,MG,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12667,171090,Itapiratins,TO,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12668,312220,Divinolândia de Minas,MG,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12669,310205,Alto Caparaó,MG,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12670,220515,Jacobina do Piauí,PI,2022.Q3,Gestantes Saúde Bucal,2.0,86,60.0,10.0
12671,220325,Curralinhos,PI,2022.Q3,Gestantes Saúde Bucal,2.0,86,60.0,10.0
12672,291100,Floresta Azul,BA,2022.Q3,Gestantes Saúde Bucal,2.0,86,60.0,10.0
12673,211195,Sucupira do Riachão,MA,2022.Q3,Gestantes Saúde Bucal,2.0,82,60.0,10.0
12674,351730,Guaimbê,SP,2022.Q3,Gestantes Saúde Bucal,2.0,82,60.0,10.0
12675,412610,São Tomé,PR,2022.Q3,Gestantes Saúde Bucal,2.0,78,60.0,10.0
12676,510336,Conquista D'Oeste,MT,2022.Q3,Gestantes Saúde Bucal,2.0,78,60.0,10.0
12677,220553,Jurema,PI,2022.Q3,Gestantes Saúde Bucal,2.0,78,60.0,10.0
12678,410754,Espigão Alto do Iguaçu,PR,2022.Q3,Gestantes Saúde Bucal,2.0,78,60.0,10.0
12679,354790,Santo Antônio da Alegria,SP,2022.Q3,Gestantes Saúde Bucal,2.0,78,60.0,10.0
12680,172065,Silvanópolis,TO,2022.Q3,Gestantes Saúde Bucal,2.0,78,60.0,10.0
12681,316690,Serrania,MG,2022.Q3,Gestantes Saúde Bucal,2.0,78,60.0,10.0
12682,170825,Fortaleza do Tabocão,TO,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
12683,313862,Limeira do Oeste,MG,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
12684,231123,Potiretama,CE,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
12685,522230,Vila Propício,GO,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
12686,120035,Marechal Thaumaturgo,AC,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
12687,220335,Dirceu Arcoverde,PI,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
12688,430905,Glorinha,RS,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
12689,412620,Sapopema,PR,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
12690,430730,Erval Seco,RS,2022.Q3,Gestantes Saúde Bucal,2.0,72,60.0,10.0
12691,420340,Campo Belo do Sul,SC,2022.Q3,Gestantes Saúde Bucal,2.0,72,60.0,10.0
12692,211167,São Roberto,MA,2022.Q3,Gestantes Saúde Bucal,2.0,72,60.0,10.0
12693,510345,Denise,MT,2022.Q3,Gestantes Saúde Bucal,2.0,72,60.0,10.0
12694,354350,Riversul,SP,2022.Q3,Gestantes Saúde Bucal,2.0,72,60.0,10.0
12695,520340,Bom Jardim de Goiás,GO,2022.Q3,Gestantes Saúde Bucal,2.0,72,60.0,10.0
12696,410330,Borrazópolis,PR,2022.Q3,Gestantes Saúde Bucal,2.0,72,60.0,10.0
12697,410870,Grandes Rios,PR,2022.Q3,Gestantes Saúde Bucal,2.0,69,60.0,10.0
12698,312087,Curral de Dentro,MG,2022.Q3,Gestantes Saúde Bucal,2.0,69,60.0,10.0
12699,354325,Ribeirão Grande,SP,2022.Q3,Gestantes Saúde Bucal,2.0,69,60.0,10.0
12700,316294,São José da Barra,MG,2022.Q3,Gestantes Saúde Bucal,2.0,69,60.0,10.0
12701,241300,São Vicente,RN,2022.Q3,Gestantes Saúde Bucal,2.0,67,60.0,10.0
12702,420330,Campo Alegre,SC,2022.Q3,Gestantes Saúde Bucal,2.0,67,60.0,10.0
12703,316180,São Gonçalo do Pará,MG,2022.Q3,Gestantes Saúde Bucal,2.0,67,60.0,10.0
12704,171850,Recursolândia,TO,2022.Q3,Gestantes Saúde Bucal,2.0,67,60.0,10.0
12705,241350,Serrinha,RN,2022.Q3,Gestantes Saúde Bucal,2.0,64,60.0,10.0
12706,292465,Pintadas,BA,2022.Q3,Gestantes Saúde Bucal,2.0,64,60.0,10.0
12707,431170,Machadinho,RS,2022.Q3,Gestantes Saúde Bucal,2.0,64,60.0,10.0
12708,310210,Alto Rio Doce,MG,2022.Q3,Gestantes Saúde Bucal,2.0,64,60.0,10.0
12709,314535,Novo Oriente de Minas,MG,2022.Q3,Gestantes Saúde Bucal,2.0,64,60.0,10.0
12710,520425,Cachoeira Dourada,GO,2022.Q3,Gestantes Saúde Bucal,2.0,62,60.0,10.0
12711,421640,São João do Sul,SC,2022.Q3,Gestantes Saúde Bucal,2.0,60,60.0,10.0
12712,220140,Barro Duro,PI,2022.Q3,Gestantes Saúde Bucal,2.0,60,60.0,10.0
12713,110160,Theobroma,RO,2022.Q3,Gestantes Saúde Bucal,2.0,60,60.0,10.0
12714,412270,Sabáudia,PR,2022.Q3,Gestantes Saúde Bucal,2.0,60,60.0,10.0
12715,290395,Bom Jesus da Serra,BA,2022.Q3,Gestantes Saúde Bucal,2.0,55,60.0,9.166666666666666
12716,315057,Pintópolis,MG,2022.Q3,Gestantes Saúde Bucal,2.0,55,60.0,9.166666666666666
12717,411725,Nova Prata do Iguaçu,PR,2022.Q3,Gestantes Saúde Bucal,2.0,55,60.0,9.166666666666666
12718,430010,Agudo,RS,2022.Q3,Gestantes Saúde Bucal,2.0,55,60.0,9.166666666666666
12719,220640,Monsenhor Gil,PI,2022.Q3,Gestantes Saúde Bucal,2.0,55,60.0,9.166666666666666
12720,316260,São João do Oriente,MG,2022.Q3,Gestantes Saúde Bucal,2.0,53,60.0,8.833333333333332
12721,520080,Alvorada do Norte,GO,2022.Q3,Gestantes Saúde Bucal,2.0,51,60.0,8.5
12722,315415,Reduto,MG,2022.Q3,Gestantes Saúde Bucal,2.0,51,60.0,8.5
12723,350630,Bernardino de Campos,SP,2022.Q3,Gestantes Saúde Bucal,2.0,49,60.0,8.166666666666666
12724,310780,Bom Jesus do Galho,MG,2022.Q3,Gestantes Saúde Bucal,2.0,46,60.0,7.666666666666667
12725,421340,Ponte Serrada,SC,2022.Q3,Gestantes Saúde Bucal,2.0,46,60.0,7.666666666666667
12726,431660,Sananduva,RS,2022.Q3,Gestantes Saúde Bucal,2.0,45,60.0,7.5
12727,320440,Rio Novo do Sul,ES,2022.Q3,Gestantes Saúde Bucal,2.0,44,60.0,7.333333333333333
12728,251160,Pilões,PB,2022.Q3,Gestantes Saúde Bucal,2.0,43,60.0,7.166666666666667
12729,292805,Santa Luzia,BA,2022.Q3,Gestantes Saúde Bucal,2.0,43,60.0,7.166666666666667
12730,310490,Baependi,MG,2022.Q3,Gestantes Saúde Bucal,2.0,43,60.0,7.166666666666667
12731,280040,Arauá,SE,2022.Q3,Gestantes Saúde Bucal,2.0,42,60.0,7.0
12732,431250,Mostardas,RS,2022.Q3,Gestantes Saúde Bucal,2.0,42,60.0,7.0
12733,432110,Tapes,RS,2022.Q3,Gestantes Saúde Bucal,2.0,42,60.0,7.0
12734,313350,Itapecerica,MG,2022.Q3,Gestantes Saúde Bucal,2.0,38,60.0,6.333333333333333
12735,432070,Sobradinho,RS,2022.Q3,Gestantes Saúde Bucal,2.0,34,60.0,5.666666666666666
12736,290250,Baianópolis,BA,2022.Q3,Gestantes Saúde Bucal,2.0,34,60.0,5.666666666666666
12737,410930,Guaraniaçu,PR,2022.Q3,Gestantes Saúde Bucal,2.0,32,60.0,5.333333333333333
12738,351905,Holambra,SP,2022.Q3,Gestantes Saúde Bucal,2.0,32,60.0,5.333333333333333
12739,310510,Bambuí,MG,2022.Q3,Gestantes Saúde Bucal,2.0,26,60.0,4.333333333333334
12740,110080,Candeias do Jamari,RO,2022.Q3,Gestantes Saúde Bucal,2.0,26,60.0,4.333333333333334
12741,312200,Divino,MG,2022.Q3,Gestantes Saúde Bucal,2.0,20,60.0,3.333333333333333
12742,352270,Itápolis,SP,2022.Q3,Gestantes Saúde Bucal,2.0,19,60.0,3.1666666666666665
12743,120013,Bujari,AC,2022.Q3,Gestantes Saúde Bucal,2.0,18,60.0,3.0
12744,210910,Presidente Dutra,MA,2022.Q3,Gestantes Saúde Bucal,2.0,86,60.0,10.0
12745,230870,Morada Nova,CE,2022.Q3,Gestantes Saúde Bucal,2.0,75,60.0,10.0
12746,420830,Itapema,SC,2022.Q3,Gestantes Saúde Bucal,2.0,71,60.0,10.0
12747,240260,Ceará-Mirim,RN,2022.Q3,Gestantes Saúde Bucal,2.0,62,60.0,10.0
12748,520450,Caldas Novas,GO,2022.Q3,Gestantes Saúde Bucal,2.0,61,60.0,10.0
12749,150293,Dom Eliseu,PA,2022.Q3,Gestantes Saúde Bucal,2.0,85,60.0,10.0
12750,221110,União,PI,2022.Q3,Gestantes Saúde Bucal,2.0,83,60.0,10.0
12751,210990,Santa Inês,MA,2022.Q3,Gestantes Saúde Bucal,2.0,47,60.0,7.833333333333333
12752,260210,Bom Conselho,PE,2022.Q3,Gestantes Saúde Bucal,2.0,89,60.0,10.0
12753,355710,Votuporanga,SP,2022.Q3,Gestantes Saúde Bucal,2.0,58,60.0,9.666666666666666
12754,421870,Tubarão,SC,2022.Q3,Gestantes Saúde Bucal,2.0,45,60.0,7.5
12755,293360,Xique-Xique,BA,2022.Q3,Gestantes Saúde Bucal,2.0,82,60.0,10.0
12756,353440,Osasco,SP,2022.Q3,Gestantes Saúde Bucal,2.0,16,60.0,2.6666666666666665
12757,220840,Piripiri,PI,2022.Q3,Gestantes Saúde Bucal,2.0,69,60.0,10.0
12758,150230,Capitão Poço,PA,2022.Q3,Gestantes Saúde Bucal,2.0,83,60.0,10.0
12759,431490,Porto Alegre,RS,2022.Q3,Gestantes Saúde Bucal,2.0,57,60.0,9.5
12760,260890,Limoeiro,PE,2022.Q3,Gestantes Saúde Bucal,2.0,71,60.0,10.0
12761,410430,Campo Mourão,PR,2022.Q3,Gestantes Saúde Bucal,2.0,49,60.0,8.166666666666666
12762,150670,Santana do Araguaia,PA,2022.Q3,Gestantes Saúde Bucal,2.0,84,60.0,10.0
12763,270670,Penedo,AL,2022.Q3,Gestantes Saúde Bucal,2.0,70,60.0,10.0
12764,260720,Ipojuca,PE,2022.Q3,Gestantes Saúde Bucal,2.0,45,60.0,7.5
12765,251370,Santa Rita,PB,2022.Q3,Gestantes Saúde Bucal,2.0,28,60.0,4.666666666666667
12766,317020,Uberlândia,MG,2022.Q3,Gestantes Saúde Bucal,2.0,63,60.0,10.0
12767,421010,Mafra,SC,2022.Q3,Gestantes Saúde Bucal,2.0,62,60.0,10.0
12768,521310,Mineiros,GO,2022.Q3,Gestantes Saúde Bucal,2.0,60,60.0,10.0
12769,270915,Teotônio Vilela,AL,2022.Q3,Gestantes Saúde Bucal,2.0,97,60.0,10.0
12770,220390,Floriano,PI,2022.Q3,Gestantes Saúde Bucal,2.0,77,60.0,10.0
12771,210170,Barreirinhas,MA,2022.Q3,Gestantes Saúde Bucal,2.0,48,60.0,8.0
12772,330390,Petrópolis,RJ,2022.Q3,Gestantes Saúde Bucal,2.0,23,60.0,3.8333333333333335
12773,316070,Santos Dumont,MG,2022.Q3,Gestantes Saúde Bucal,2.0,17,60.0,2.833333333333333
12774,312410,Esmeraldas,MG,2022.Q3,Gestantes Saúde Bucal,2.0,10,60.0,1.6666666666666665
12775,170305,Bandeirantes do Tocantins,TO,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
12776,250407,Caraúbas,PB,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
12777,220965,São Francisco de Assis do Piauí,PI,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
12778,520670,Damianópolis,GO,2022.Q3,Gestantes Saúde Bucal,2.0,100,60.0,10.0
12779,520150,Aporé,GO,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12780,240090,Antônio Martins,RN,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12781,220940,Santo Antônio de Lisboa,PI,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12782,411373,Luiziana,PR,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12783,270270,Feliz Deserto,AL,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12784,315935,Santa Rita de Minas,MG,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12785,410275,Bela Vista da Caroba,PR,2022.Q3,Gestantes Saúde Bucal,2.0,95,60.0,10.0
12786,520780,Firminópolis,GO,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12787,210040,Altamira do Maranhão,MA,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12788,220345,Dom Inocêncio,PI,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12789,421920,Vidal Ramos,SC,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12790,250215,Boa Vista,PB,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12791,291330,Ichu,BA,2022.Q3,Gestantes Saúde Bucal,2.0,90,60.0,10.0
12792,522068,Simolândia,GO,2022.Q3,Gestantes Saúde Bucal,2.0,86,60.0,10.0
12793,311580,Centralina,MG,2022.Q3,Gestantes Saúde Bucal,2.0,86,60.0,10.0
12794,355290,Taciba,SP,2022.Q3,Gestantes Saúde Bucal,2.0,86,60.0,10.0
12795,421180,Ouro,SC,2022.Q3,Gestantes Saúde Bucal,2.0,86,60.0,10.0
12796,313055,Imbé de Minas,MG,2022.Q3,Gestantes Saúde Bucal,2.0,86,60.0,10.0
12797,350715,Bom Sucesso de Itararé,SP,2022.Q3,Gestantes Saúde Bucal,2.0,83,60.0,10.0
12798,510619,Nova Santa Helena,MT,2022.Q3,Gestantes Saúde Bucal,2.0,83,60.0,10.0
12799,311115,Campo Azul,MG,2022.Q3,Gestantes Saúde Bucal,2.0,79,60.0,10.0
12800,210663,Matões do Norte,MA,2022.Q3,Gestantes Saúde Bucal,2.0,79,60.0,10.0
12801,431110,Jaguari,RS,2022.Q3,Gestantes Saúde Bucal,2.0,79,60.0,10.0
12802,221020,São José do Piauí,PI,2022.Q3,Gestantes Saúde Bucal,2.0,79,60.0,10.0
12803,510720,Rio Branco,MT,2022.Q3,Gestantes Saúde Bucal,2.0,79,60.0,10.0
12804,291077,Feira da Mata,BA,2022.Q3,Gestantes Saúde Bucal,2.0,79,60.0,10.0
12805,421080,Meleiro,SC,2022.Q3,Gestantes Saúde Bucal,2.0,76,60.0,10.0
12806,292830,Santanópolis,BA,2022.Q3,Gestantes Saúde Bucal,2.0,76,60.0,10.0
12807,251276,Riachão do Poço,PB,2022.Q3,Gestantes Saúde Bucal,2.0,76,60.0,10.0
12808,500280,Caracol,MS,2022.Q3,Gestantes Saúde Bucal,2.0,73,60.0,10.0
12809,241310,Senador Elói de Souza,RN,2022.Q3,Gestantes Saúde Bucal,2.0,73,60.0,10.0
12810,293325,Vereda,BA,2022.Q3,Gestantes Saúde Bucal,2.0,70,60.0,10.0
12811,312320,Dores do Indaiá,MG,2022.Q3,Gestantes Saúde Bucal,2.0,68,60.0,10.0
12812,311700,Comercinho,MG,2022.Q3,Gestantes Saúde Bucal,2.0,68,60.0,10.0
12813,220690,Novo Oriente do Piauí,PI,2022.Q3,Gestantes Saúde Bucal,2.0,68,60.0,10.0
12814,421227,Passos Maia,SC,2022.Q3,Gestantes Saúde Bucal,2.0,68,60.0,10.0
12815,290330,Barro Preto,BA,2022.Q3,Gestantes Saúde Bucal,2.0,66,60.0,10.0
12816,351790,Guaraci,SP,2022.Q3,Gestantes Saúde Bucal,2.0,66,60.0,10.0
12817,421380,Praia Grande,SC,2022.Q3,Gestantes Saúde Bucal,2.0,63,60.0,10.0
12818,353720,Pedro de Toledo,SP,2022.Q3,Gestantes Saúde Bucal,2.0,63,60.0,10.0
12819,430290,Cacequi,RS,2022.Q3,Gestantes Saúde Bucal,2.0,61,60.0,10.0
12820,220870,Redenção do Gurguéia,PI,2022.Q3,Gestantes Saúde Bucal,2.0,61,60.0,10.0
12821,240630,Lagoa de Pedras,RN,2022.Q3,Gestantes Saúde Bucal,2.0,59,60.0,9.833333333333332
12822,310230,Alvinópolis,MG,2022.Q3,Gestantes Saúde Bucal,2.0,58,60.0,9.666666666666666
12823,240240,Carnaúba dos Dantas,RN,2022.Q3,Gestantes Saúde Bucal,2.0,58,60.0,9.666666666666666
12824,210594,Lago dos Rodrigues,MA,2022.Q3,Gestantes Saúde Bucal,2.0,58,60.0,9.666666666666666
12825,352550,Joanópolis,SP,2022.Q3,Gestantes Saúde Bucal,2.0,58,60.0,9.666666666666666
12826,240750,Maxaranguape,RN,2022.Q3,Gestantes Saúde Bucal,2.0,58,60.0,9.666666666666666
12827,500375,Eldorado,MS,2022.Q3,Gestantes Saúde Bucal,2.0,58,60.0,9.666666666666666
12828,411880,Peabiru,PR,2022.Q3,Gestantes Saúde Bucal,2.0,58,60.0,9.666666666666666
12829,510890,Nova Maringá,MT,2022.Q3,Gestantes Saúde Bucal,2.0,53,60.0,8.833333333333332
12830,313005,Icaraí de Minas,MG,2022.Q3,Gestantes Saúde Bucal,2.0,53,60.0,8.833333333333332
12831,291630,Itapebi,BA,2022.Q3,Gestantes Saúde Bucal,2.0,53,60.0,8.833333333333332
12832,500400,Glória de Dourados,MS,2022.Q3,Gestantes Saúde Bucal,2.0,50,60.0,8.333333333333334
12833,312370,Engenheiro Caldas,MG,2022.Q3,Gestantes Saúde Bucal,2.0,50,60.0,8.333333333333334
12834,354430,Roseira,SP,2022.Q3,Gestantes Saúde Bucal,2.0,48,60.0,8.0
12835,320310,Jerônimo Monteiro,ES,2022.Q3,Gestantes Saúde Bucal,2.0,46,60.0,7.666666666666667
12836,110034,Alvorada D'Oeste,RO,2022.Q3,Gestantes Saúde Bucal,2.0,46,60.0,7.666666666666667
12837,431790,Santo Cristo,RS,2022.Q3,Gestantes Saúde Bucal,2.0,44,60.0,7.333333333333333
12838,211105,São João do Paraíso,MA,2022.Q3,Gestantes Saúde Bucal,2.0,43,60.0,7.166666666666667
12839,353282,Nova Campina,SP,2022.Q3,Gestantes Saúde Bucal,2.0,41,60.0,6.833333333333334
12840,430545,Cidreira,RS,2022.Q3,Gestantes Saúde Bucal,2.0,39,60.0,6.5
12841,291830,Jitaúna,BA,2022.Q3,Gestantes Saúde Bucal,2.0,39,60.0,6.5
12842,330310,Natividade,RJ,2022.Q3,Gestantes Saúde Bucal,2.0,37,60.0,6.166666666666667
12843,431270,Nonoai,RS,2022.Q3,Gestantes Saúde Bucal,2.0,35,60.0,5.833333333333334
12844,291995,Maetinga,BA,2022.Q3,Gestantes Saúde Bucal,2.0,31,60.0,5.166666666666667
12845,431033,Imbé,RS,2022.Q3,Gestantes Saúde Bucal,2.0,31,60.0,5.166666666666667
12846,521560,Padre Bernardo,GO,2022.Q3,Gestantes Saúde Bucal,2.0,26,60.0,4.333333333333334
12847,330360,Paracambi,RJ,2022.Q3,Gestantes Saúde Bucal,2.0,26,60.0,4.333333333333334
12848,431337,Nova Santa Rita,RS,2022.Q3,Gestantes Saúde Bucal,2.0,23,60.0,3.8333333333333335
12849,260640,Gravatá,PE,2022.Q3,Gestantes Saúde Bucal,2.0,78,60.0,10.0
12850,160030,Macapá,AP,2022.Q3,Gestantes Saúde Bucal,2.0,26,60.0,4.333333333333334
12851,230410,Crateús,CE,2022.Q3,Gestantes Saúde Bucal,2.0,71,60.0,10.0
12852,261370,São Lourenço da Mata,PE,2022.Q3,Gestantes Saúde Bucal,2.0,61,60.0,10.0
12853,431140,Lajeado,RS,2022.Q3,Gestantes Saúde Bucal,2.0,53,60.0,8.833333333333332
12854,150800,Tomé-Açu,PA,2022.Q3,Gestantes Saúde Bucal,2.0,45,60.0,7.5
12855,231230,São Benedito,CE,2022.Q3,Gestantes Saúde Bucal,2.0,80,60.0,10.0
12856,411820,Paranaguá,PR,2022.Q3,Gestantes Saúde Bucal,2.0,37,60.0,6.166666666666667
12857,412240,Rolândia,PR,2022.Q3,Gestantes Saúde Bucal,2.0,67,60.0,10.0
12858,351300,Cotia,SP,2022.Q3,Gestantes Saúde Bucal,2.0,30,60.0,5.0
12859,130270,Manicoré,AM,2022.Q3,Gestantes Saúde Bucal,2.0,87,60.0,10.0
12860,330520,São Pedro da Aldeia,RJ,2022.Q3,Gestantes Saúde Bucal,2.0,67,60.0,10.0
12861,431720,Santa Rosa,RS,2022.Q3,Gestantes Saúde Bucal,2.0,61,60.0,10.0
12862,521190,Jataí,GO,2022.Q3,Gestantes Saúde Bucal,2.0,60,60.0,10.0
12863,260345,Camaragibe,PE,2022.Q3,Gestantes Saúde Bucal,2.0,35,60.0,5.833333333333334
12864,330170,Duque de Caxias,RJ,2022.Q3,Gestantes Saúde Bucal,2.0,25,60.0,4.166666666666667
12865,130406,Tabatinga,AM,2022.Q3,Gestantes Saúde Bucal,2.0,58,60.0,9.666666666666666
12866,230428,Eusébio,CE,2022.Q3,Gestantes Saúde Bucal,2.0,47,60.0,7.833333333333333
12867,251250,Queimadas,PB,2022.Q3,Gestantes Saúde Bucal,2.0,94,60.0,10.0
12868,270470,Marechal Deodoro,AL,2022.Q3,Gestantes Saúde Bucal,2.0,61,60.0,10.0
12869,210540,Itapecuru Mirim,MA,2022.Q3,Gestantes Saúde Bucal,2.0,59,60.0,9.833333333333332
12870,420930,Lages,SC,2022.Q3,Gestantes Saúde Bucal,2.0,28,60.0,4.666666666666667
12871,412020,Porto Rico,PR,2022.Q3,Gestantes Saúde Bucal,2.0,20,60.0,3.333333333333333
12872,431700,Santana da Boa Vista,RS,2022.Q3,Gestantes Saúde Bucal,2.0,20,60.0,3.333333333333333
12873,432215,Tunas,RS,2022.Q3,Gestantes Saúde Bucal,2.0,18,60.0,3.0
12874,431198,Mariana Pimentel,RS,2022.Q3,Gestantes Saúde Bucal,2.0,18,60.0,3.0
12875,432290,Viadutos,RS,2022.Q3,Gestantes Saúde Bucal,2.0,18,60.0,3.0
12876,431477,Pontão,RS,2022.Q3,Gestantes Saúde Bucal,2.0,18,60.0,3.0
12877,350450,Avaré,SP,2022.Q3,Gestantes Saúde Bucal,2.0,2,60.0,0.3333333333333333
12878,354690,Santa Lúcia,SP,2022.Q3,Gestantes Saúde Bucal,2.0,17,60.0,2.833333333333333
12879,421300,Pinheiro Preto,SC,2022.Q3,Gestantes Saúde Bucal,2.0,17,60.0,2.833333333333333
12880,355495,Tuiuti,SP,2022.Q3,Gestantes Saúde Bucal,2.0,17,60.0,2.833333333333333
12881,510835,Vale de São Domingos,MT,2022.Q3,Gestantes Saúde Bucal,2.0,17,60.0,2.833333333333333
12882,421125,Morro Grande,SC,2022.Q3,Gestantes Saúde Bucal,2.0,17,60.0,2.833333333333333
12883,315610,Ritápolis,MG,2022.Q3,Gestantes Saúde Bucal,2.0,17,60.0,2.833333333333333
12884,354360,Rifaina,SP,2022.Q3,Gestantes Saúde Bucal,2.0,17,60.0,2.833333333333333
12885,430355,Camargo,RS,2022.Q3,Gestantes Saúde Bucal,2.0,15,60.0,2.5
12886,220775,Passagem Franca do Piauí,PI,2022.Q3,Gestantes Saúde Bucal,2.0,15,60.0,2.5
12887,353260,Nhandeara,SP,2022.Q3,Gestantes Saúde Bucal,2.0,14,60.0,2.3333333333333335
12888,431150,Lavras do Sul,RS,2022.Q3,Gestantes Saúde Bucal,2.0,14,60.0,2.3333333333333335
12889,410165,Arapuã,PR,2022.Q3,Gestantes Saúde Bucal,2.0,14,60.0,2.3333333333333335
12890,240860,Paraná,RN,2022.Q3,Gestantes Saúde Bucal,2.0,14,60.0,2.3333333333333335
12891,316550,Sardoá,MG,2022.Q3,Gestantes Saúde Bucal,2.0,14,60.0,2.3333333333333335
12892,312210,Divino das Laranjeiras,MG,2022.Q3,Gestantes Saúde Bucal,2.0,14,60.0,2.3333333333333335
