"municipio_id_sus","nome","uf_sigla","periodo_codigo","indicadores_nome","peso","nota_porcentagem","meta"
"314655",Pai Pedro,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"220273",Coivaras,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"240615",Jundiá,RN,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"220525",Jardim do Mulato,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"420560",Galvão,SC,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"500627",Paraíso das Águas,MS,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"250580",Duas Estradas,PB,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"313655",José Raydan,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"316600",Senhora de Oliveira,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"311630",Cipotânea,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"412010",Porto Amazonas,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"316140",São Francisco do Glória,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"317107",Veredinha,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"430800",Faxinal do Soturno,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"251460",São José do Bonfim,PB,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"251615",Sossêgo,PB,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"251350",Santana de Mangueira,PB,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"316740",Silvianópolis,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"314850",Pavão,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"270900",Tanque d'Arca,AL,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"412400",Santana do Itararé,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"316510",São Tomás de Aquino,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"314880",Pedra do Anta,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"312247",Dom Bosco,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"270350",Jacuípe,AL,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"314230",Moeda,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"355200",Silveiras,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"313925",Mamonas,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"412460",São Carlos do Ivaí,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"220590",Manoel Emídio,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"230427",Ererê,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"220910",Santa Cruz do Piauí,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,84,60.0
"220155",Bela Vista do Piauí,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,84,60.0
"310665",Berizal,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,84,60.0
"410020",Adrianópolis,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,84,60.0
"291855",Jussari,BA,"2022.Q3",Gestantes Saúde Bucal,2.0,84,60.0
"412795",Tupãssi,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,84,60.0
"171270",Mateiros,TO,"2022.Q3",Gestantes Saúde Bucal,2.0,84,60.0
"220280",Conceição do Canindé,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,80,60.0
"421790",Tangará,SC,"2022.Q3",Gestantes Saúde Bucal,2.0,80,60.0
"520500",Carmo do Rio Verde,GO,"2022.Q3",Gestantes Saúde Bucal,2.0,80,60.0
"150560",Peixe-Boi,PA,"2022.Q3",Gestantes Saúde Bucal,2.0,80,60.0
"354250",Reginópolis,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,80,60.0
"522108",Teresina de Goiás,GO,"2022.Q3",Gestantes Saúde Bucal,2.0,80,60.0
"510100",Araguaiana,MT,"2022.Q3",Gestantes Saúde Bucal,2.0,80,60.0
"240040",Água Nova,RN,"2022.Q3",Gestantes Saúde Bucal,2.0,80,60.0
"316257",São João do Manteninha,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,73,60.0
"313730",Lagoa dos Patos,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,70,60.0
"510343",Curvelândia,MT,"2022.Q3",Gestantes Saúde Bucal,2.0,70,60.0
"350680",Bocaina,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,70,60.0
"310945",Cabeceira Grande,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,67,60.0
"240130",Campo Grande,RN,"2022.Q3",Gestantes Saúde Bucal,2.0,67,60.0
"313753",Lagoa Grande,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,67,60.0
"312590",Ferros,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,67,60.0
"311870",Coqueiral,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,67,60.0
"420315",Calmon,SC,"2022.Q3",Gestantes Saúde Bucal,2.0,64,60.0
"432026",Segredo,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,64,60.0
"430530",Chapada,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,64,60.0
"351070",Cardoso,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,62,60.0
"221005",São José do Divino,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,62,60.0
"315100",Piranguinho,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,59,60.0
"354120",Presidente Bernardes,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,59,60.0
"430693",Entre-Ijuís,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,57,60.0
"351320",Cristais Paulista,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,57,60.0
"420040",Água Doce,SC,"2022.Q3",Gestantes Saúde Bucal,2.0,57,60.0
"352860",Manduri,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,55,60.0
"355050",São Pedro do Turvo,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,53,60.0
"420190",Aurora,SC,"2022.Q3",Gestantes Saúde Bucal,2.0,50,60.0
"410773",Fernandes Pinheiro,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,48,60.0
"353475",Ouroeste,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,47,60.0
"421600",São Carlos,SC,"2022.Q3",Gestantes Saúde Bucal,2.0,47,60.0
"500440",Inocência,MS,"2022.Q3",Gestantes Saúde Bucal,2.0,47,60.0
"280070",Brejo Grande,SE,"2022.Q3",Gestantes Saúde Bucal,2.0,46,60.0
"210975",Santa Filomena do Maranhão,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,43,60.0
"430080",Antônio Prado,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,42,60.0
"352450",Jaci,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,41,60.0
"420020",Agrolândia,SC,"2022.Q3",Gestantes Saúde Bucal,2.0,41,60.0
"430750",Espumoso,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,35,60.0
"430480",Carlos Barbosa,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,33,60.0
"411800",Paraíso do Norte,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,33,60.0
"260480",Cortês,PE,"2022.Q3",Gestantes Saúde Bucal,2.0,32,60.0
"320016",Água Doce do Norte,ES,"2022.Q3",Gestantes Saúde Bucal,2.0,27,60.0
"410120",Antonina,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,25,60.0
"330560",Silva Jardim,RJ,"2022.Q3",Gestantes Saúde Bucal,2.0,25,60.0
"260450",Chã Grande,PE,"2022.Q3",Gestantes Saúde Bucal,2.0,20,60.0
"270690",Pilar,AL,"2022.Q3",Gestantes Saúde Bucal,2.0,91,60.0
"260880",Lajedo,PE,"2022.Q3",Gestantes Saúde Bucal,2.0,81,60.0
"230625",Itaitinga,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,76,60.0
"130185",Iranduba,AM,"2022.Q3",Gestantes Saúde Bucal,2.0,74,60.0
"510335",Confresa,MT,"2022.Q3",Gestantes Saúde Bucal,2.0,62,60.0
"150220",Capanema,PA,"2022.Q3",Gestantes Saúde Bucal,2.0,55,60.0
"521150",Itumbiara,GO,"2022.Q3",Gestantes Saúde Bucal,2.0,44,60.0
"210047",Alto Alegre do Pindaré,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"250180",Bayeux,PB,"2022.Q3",Gestantes Saúde Bucal,2.0,46,60.0
"230810",Mauriti,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,85,60.0
"500110",Aquidauana,MS,"2022.Q3",Gestantes Saúde Bucal,2.0,83,60.0
"150808",Tucumã,PA,"2022.Q3",Gestantes Saúde Bucal,2.0,80,60.0
"270800",Santana do Ipanema,AL,"2022.Q3",Gestantes Saúde Bucal,2.0,73,60.0
"510675",Pontes e Lacerda,MT,"2022.Q3",Gestantes Saúde Bucal,2.0,69,60.0
"230725",Jijoca de Jericoacoara,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,99,60.0
"270040",Atalaia,AL,"2022.Q3",Gestantes Saúde Bucal,2.0,87,60.0
"290840",Conceição do Coité,BA,"2022.Q3",Gestantes Saúde Bucal,2.0,59,60.0
"170950",Gurupi,TO,"2022.Q3",Gestantes Saúde Bucal,2.0,46,60.0
"431870",São Leopoldo,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,41,60.0
"410140",Apucarana,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,35,60.0
"330420",Resende,RJ,"2022.Q3",Gestantes Saúde Bucal,2.0,33,60.0
"500790",Sidrolândia,MS,"2022.Q3",Gestantes Saúde Bucal,2.0,88,60.0
"210340",Coelho Neto,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,88,60.0
"220120",Barras,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,86,60.0
"351110",Catanduva,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,50,60.0
"355100",São Vicente,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,28,60.0
"231330",Tauá,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,70,60.0
"410150",Arapongas,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,43,60.0
"431560",Rio Grande,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,33,60.0
"231025",Paraipaba,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,98,60.0
"280120",Canindé de São Francisco,SE,"2022.Q3",Gestantes Saúde Bucal,2.0,93,60.0
"211400",Zé Doca,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,84,60.0
"351550",Fernandópolis,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,83,60.0
"270240",Delmiro Gouveia,AL,"2022.Q3",Gestantes Saúde Bucal,2.0,75,60.0
"431990",Sapiranga,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,50,60.0
"210750",Paço do Lumiar,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,38,60.0
"231360",Ubajara,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"352720",Lorena,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,69,60.0
"431680",Santa Cruz do Sul,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,46,60.0
"291070",Euclides da Cunha,BA,"2022.Q3",Gestantes Saúde Bucal,2.0,82,60.0
"510267",Campo Verde,MT,"2022.Q3",Gestantes Saúde Bucal,2.0,76,60.0
"150548",Pacajá,PA,"2022.Q3",Gestantes Saúde Bucal,2.0,76,60.0
"352840",Mairinque,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,17,60.0
"251675",Tenório,PB,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"241470",Várzea,RN,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"313890",Machacalis,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"171900",Santa Tereza do Tocantins,TO,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"251020",Nova Olinda,PB,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"354840",Santópolis do Aguapeí,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"421090",Modelo,SC,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"292780",Santa Cruz da Vitória,BA,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"313590",Jesuânia,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"351950",Ibirarema,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"312920",Heliodora,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"311920",Coroaci,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"240300",Cruzeta,RN,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"353480",Ouro Verde,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"510310",Cocalinho,MT,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"260710",Ingazeira,PE,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"431670",Santa Bárbara do Sul,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,94,60.0
"410900",Guapirama,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"280310",Itabi,SE,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"500080",Anaurilândia,MS,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"510775",Salto do Céu,MT,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"170765",Figueirópolis,TO,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"411545",Marquinho,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"220930",Santa Luz,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"410304",Boa Ventura de São Roque,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"420160",Arroio Trinta,SC,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"220460",Hugo Napoleão,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,89,60.0
"411630",Munhoz de Melo,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,85,60.0
"312707",Fruta de Leite,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,85,60.0
"315645",Rosário da Limeira,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,85,60.0
"312083",Cuparaque,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,85,60.0
"315900",Santana do Riacho,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,85,60.0
"310163",Alfredo Vasconcelos,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,85,60.0
"353990",Poloni,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,85,60.0
"521680",Petrolina de Goiás,GO,"2022.Q3",Gestantes Saúde Bucal,2.0,81,60.0
"431550",Restinga Seca,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,81,60.0
"170390",Caseara,TO,"2022.Q3",Gestantes Saúde Bucal,2.0,81,60.0
"350980",Campos Novos Paulista,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,81,60.0
"411230",Japira,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,81,60.0
"412880",Xambrê,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,81,60.0
"231370",Umari,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,81,60.0
"313810",Lassance,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,77,60.0
"316520",São Thomé das Letras,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,77,60.0
"350945",Campina do Monte Alegre,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,77,60.0
"355690",Vista Alegre do Alto,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,77,60.0
"310410",Arceburgo,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,77,60.0
"312100",Datas,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,74,60.0
"250933",Matinhas,PB,"2022.Q3",Gestantes Saúde Bucal,2.0,74,60.0
"220010",Agricolândia,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,74,60.0
"241445",Triunfo Potiguar,RN,"2022.Q3",Gestantes Saúde Bucal,2.0,74,60.0
"311010",Caiana,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,74,60.0
"220375",Fartura do Piauí,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,71,60.0
"350930",Cajobi,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,71,60.0
"292490",Planaltino,BA,"2022.Q3",Gestantes Saúde Bucal,2.0,71,60.0
"313100",Inhaúma,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,71,60.0
"291910",Lamarão,BA,"2022.Q3",Gestantes Saúde Bucal,2.0,68,60.0
"353750",Pereiras,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,68,60.0
"355560",Uchoa,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,68,60.0
"314875",Pedra Bonita,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,68,60.0
"355550",Ubirajara,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,63,60.0
"241020",Portalegre,RN,"2022.Q3",Gestantes Saúde Bucal,2.0,61,60.0
"510185",Bom Jesus do Araguaia,MT,"2022.Q3",Gestantes Saúde Bucal,2.0,61,60.0
"240030",Afonso Bezerra,RN,"2022.Q3",Gestantes Saúde Bucal,2.0,61,60.0
"315420",Resende Costa,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,61,60.0
"521900",Sanclerlândia,GO,"2022.Q3",Gestantes Saúde Bucal,2.0,59,60.0
"292000",Maiquinique,BA,"2022.Q3",Gestantes Saúde Bucal,2.0,59,60.0
"171830",Praia Norte,TO,"2022.Q3",Gestantes Saúde Bucal,2.0,59,60.0
"292593",Quixabeira,BA,"2022.Q3",Gestantes Saúde Bucal,2.0,59,60.0
"412580",São Pedro do Ivaí,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,57,60.0
"432195",Trindade do Sul,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,57,60.0
"211157",São Pedro dos Crentes,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,57,60.0
"521405",Mundo Novo,GO,"2022.Q3",Gestantes Saúde Bucal,2.0,55,60.0
"354860",São Bento do Sapucaí,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,53,60.0
"280530",Pirambu,SE,"2022.Q3",Gestantes Saúde Bucal,2.0,47,60.0
"430100",Arroio do Meio,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,47,60.0
"314053",Martins Soares,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,47,60.0
"330095",Comendador Levy Gasparian,RJ,"2022.Q3",Gestantes Saúde Bucal,2.0,47,60.0
"313460",Jaboticatubas,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,47,60.0
"260392",Carnaubeira da Penha,PE,"2022.Q3",Gestantes Saúde Bucal,2.0,46,60.0
"411140",Ivaí,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,46,60.0
"350420",Auriflama,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,46,60.0
"410750",Engenheiro Beltrão,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,45,60.0
"432220",Tupanciretã,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,44,60.0
"350690",Bofete,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,43,60.0
"140028",Iracema,RR,"2022.Q3",Gestantes Saúde Bucal,2.0,43,60.0
"315570",Rio Piracicaba,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,41,60.0
"140060",São Luiz,RR,"2022.Q3",Gestantes Saúde Bucal,2.0,41,60.0
"260920",Maraial,PE,"2022.Q3",Gestantes Saúde Bucal,2.0,36,60.0
"430468",Capela de Santana,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,36,60.0
"431900",São Marcos,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,35,60.0
"351450",Duartina,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,35,60.0
"411670",Nova Aurora,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,34,60.0
"351490",Elias Fausto,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,31,60.0
"432140",Tenente Portela,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,28,60.0
"210190",Bequimão,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,28,60.0
"354670",Santa Gertrudes,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,23,60.0
"420455",Correia Pinto,SC,"2022.Q3",Gestantes Saúde Bucal,2.0,22,60.0
"230655",Itarema,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,85,60.0
"500320",Corumbá,MS,"2022.Q3",Gestantes Saúde Bucal,2.0,37,60.0
"250630",Guarabira,PB,"2022.Q3",Gestantes Saúde Bucal,2.0,77,60.0
"520860",Goianésia,GO,"2022.Q3",Gestantes Saúde Bucal,2.0,66,60.0
"270860",São Miguel dos Campos,AL,"2022.Q3",Gestantes Saúde Bucal,2.0,72,60.0
"292100",Mata de São João,BA,"2022.Q3",Gestantes Saúde Bucal,2.0,68,60.0
"150760",São Miguel do Guamá,PA,"2022.Q3",Gestantes Saúde Bucal,2.0,61,60.0
"420300",Caçador,SC,"2022.Q3",Gestantes Saúde Bucal,2.0,59,60.0
"230500",Guaraciaba do Norte,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,85,60.0
"211270",Vargem Grande,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,84,60.0
"431020",Ijuí,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,53,60.0
"261530",Timbaúba,PE,"2022.Q3",Gestantes Saúde Bucal,2.0,92,60.0
"230760",Limoeiro do Norte,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,79,60.0
"230540",Icó,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,75,60.0
"521975",Santo Antônio do Descoberto,GO,"2022.Q3",Gestantes Saúde Bucal,2.0,71,60.0
"412820",União da Vitória,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,69,60.0
"250370",Cajazeiras,PB,"2022.Q3",Gestantes Saúde Bucal,2.0,62,60.0
"314810",Patrocínio,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,48,60.0
"352050",Indaiatuba,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,28,60.0
"230220",Beberibe,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"150730",São Félix do Xingu,PA,"2022.Q3",Gestantes Saúde Bucal,2.0,61,60.0
"291640",Itapetinga,BA,"2022.Q3",Gestantes Saúde Bucal,2.0,84,60.0
"210360",Coroatá,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,66,60.0
"430463",Capão da Canoa,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,64,60.0
"280290",Itabaiana,SE,"2022.Q3",Gestantes Saúde Bucal,2.0,41,60.0
"351570",Ferraz de Vasconcelos,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,41,60.0
"310670",Betim,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,13,60.0
"270290",Girau do Ponciano,AL,"2022.Q3",Gestantes Saúde Bucal,2.0,98,60.0
"420700",Içara,SC,"2022.Q3",Gestantes Saúde Bucal,2.0,75,60.0
"316470",São Sebastião do Paraíso,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,62,60.0
"260400",Carpina,PE,"2022.Q3",Gestantes Saúde Bucal,2.0,60,60.0
"354850",Santos,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,44,60.0
"211150",São Mateus do Maranhão,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,90,60.0
"210570",Lago da Pedra,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,85,60.0
"330220",Itaperuna,RJ,"2022.Q3",Gestantes Saúde Bucal,2.0,61,60.0
"350550",Barretos,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,51,60.0
"411840",Paranavaí,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,44,60.0
"411480",Marialva,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,12,60.0
"261210",Salgadinho,PE,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"220777",Patos do Piauí,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"510740",São Pedro da Cipa,MT,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"210193",Bernardo do Mearim,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"313710",Lagamar,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"310820",Bonfinópolis de Minas,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"431675",Santa Clara do Sul,RS,"2022.Q3",Gestantes Saúde Bucal,2.0,100,60.0
"500025",Alcinópolis,MS,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"311547",Catuti,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"171884",Sandolândia,TO,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"170386",Cariri do Tocantins,TO,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"313530",Japaraíba,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"310850",Botumirim,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"230510",Guaramiranga,CE,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"353520",Palmeira d'Oeste,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"251000",Nazarezinho,PB,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"312730",Galiléia,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,95,60.0
"240190",Caiçara do Rio do Vento,RN,"2022.Q3",Gestantes Saúde Bucal,2.0,90,60.0
"314795",Patis,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,90,60.0
"260545",Fernando de Noronha,PE,"2022.Q3",Gestantes Saúde Bucal,2.0,90,60.0
"310270",Cachoeira de Pajeú,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,90,60.0
"220900",Rio Grande do Piauí,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,90,60.0
"312015",Crisólita,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,90,60.0
"171090",Itapiratins,TO,"2022.Q3",Gestantes Saúde Bucal,2.0,90,60.0
"312220",Divinolândia de Minas,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,90,60.0
"310205",Alto Caparaó,MG,"2022.Q3",Gestantes Saúde Bucal,2.0,90,60.0
"220515",Jacobina do Piauí,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,86,60.0
"220325",Curralinhos,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,86,60.0
"291100",Floresta Azul,BA,"2022.Q3",Gestantes Saúde Bucal,2.0,86,60.0
"211195",Sucupira do Riachão,MA,"2022.Q3",Gestantes Saúde Bucal,2.0,82,60.0
"351730",Guaimbê,SP,"2022.Q3",Gestantes Saúde Bucal,2.0,82,60.0
"412610",São Tomé,PR,"2022.Q3",Gestantes Saúde Bucal,2.0,78,60.0
"510336",Conquista D'Oeste,MT,"2022.Q3",Gestantes Saúde Bucal,2.0,78,60.0
"220553",Jurema,PI,"2022.Q3",Gestantes Saúde Bucal,2.0,78,60.0
